budget,genres,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,title,movieId,rating
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",48231,tt1571222,9.865944,/vKoP2wiyP71abIGxZ2oCmgnWG6K.jpg,2011,27462041.0,99.0,A Dangerous Method,48231,3.4
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",788,tt0107614,11.16553,/jx4NvllNGN7o5bpIhcCMh26Xwaj.jpg,1993,441286195.0,125.0,Mrs. Doubtfire,788,2.9
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",392,tt0241303,8.9256,/qVKYduwLJ5HjbeVVYqYPSAhWQqh.jpg,2000,152500343.0,121.0,Chocolat,392,3.3
25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",619,tt0103855,9.805017,/cbUiIu4357JQ4FBCtRJovHNv1gi.jpg,1992,411006740.0,129.0,The Bodyguard,619,2.6
85000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",298,tt0496806,12.16276,/5QTc2a782KkHwz4NntHMDgcp3PX.jpg,2007,311312624.0,122.0,Ocean's Thirteen,298,3.5
12000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",154,tt0084726,7.160236,/7VKpj4Xl3hTzgAS3xpVuOyqNnSv.jpg,1982,96800000.0,113.0,Star Trek II: The Wrath of Khan,154,3.8
1800000,"[{'id': 18, 'name': 'Drama'}]",702,tt0044081,7.301719,/xYaL9SJ7bQ9k1ZG6lVhemPsdzvP.jpg,1951,8000000.0,125.0,A Streetcar Named Desire,702,3.7
30000000,"[{'id': 35, 'name': 'Comedy'}]",6439,tt0376105,4.8170519999999994,/31AtBlZuMkcWu4MOUfwBBpqeLAc.jpg,2005,93772522.0,102.0,Racing Stripes,6439,3.5
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1701,tt0118880,11.545982,/yhaOQ7xXw0PLHLvg1w0M9zlPdg6.jpg,1997,224012234.0,115.0,Con Air,1701,3.5
30000000,"[{'id': 18, 'name': 'Drama'}]",1947,tt0350261,7.761953999999999,/1JlARTYgpA5F0UxhYn7kbEeSdco.jpg,2005,18618284.0,108.0,An Unfinished Life,1947,3.7
18000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",160588,tt2334873,12.61244,/tXzOAeub5ZaxGv9vkJLtU0aNenl.jpg,2013,99206215.0,98.0,Blue Jasmine,160588,3.6
17000000,"[{'id': 18, 'name': 'Drama'}]",1371,tt0084602,11.673366,/ns55NGqTDEEjcI9z2a9htA2cFtG.jpg,1982,270000000.0,99.0,Rocky III,1371,3.1
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",5820,tt0443632,12.915358,/wUE2EsKkktVz8IiTzrpO6GbI6gh.jpg,2006,77920346.0,108.0,The Sentinel,5820,3.9
200000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",296,tt0181852,20.818907,/lz4xYdF1n09lyiCfZWtWT44SZiG.jpg,2003,435000000.0,109.0,Terminator 3: Rise of the Machines,296,4.2
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",3049,tt0109040,11.247957000000001,/nZirljb8XYbKTWsRQTplDGhx39Q.jpg,1994,107217396.0,86.0,Ace Ventura: Pet Detective,3049,3.1
65000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",189,tt0458481,20.623642,/k80qKrJ0qQ6ocVo5N932stNSg6j.jpg,2014,39407616.0,102.0,Sin City: A Dame to Kill For,189,3.0
927262,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",996,tt0036775,6.49432,/nW0cCpfuGcR1JG7EinDbdL2Ijf2.jpg,1944,2500000.0,107.0,Double Indemnity,996,3.0
40000000,"[{'id': 28, 'name': 'Action'}]",27573,tt1038919,6.715263,/lAuOwnlWrBOOiWGpS3wqhfF4CRx.jpg,2010,136000000.0,110.0,The Bounty Hunter,27573,3.5
52000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",8741,tt0120863,9.783966,/jGDK6eM6vb8VEUmR0ZoaghcCG8f.jpg,1998,98126565.0,170.0,The Thin Red Line,8741,2.5
39000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",8842,tt0312329,1.381022,/hgNu3WqHS1Odvavs7X2GJyF9odt.jpg,2004,6614280.0,106.0,Against the Ropes,8842,1.9
14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",859,tt0094947,11.46781,/2rXbkUzM5ySwh3FmsFWSZdkMiaP.jpg,1988,34670720.0,119.0,Dangerous Liaisons,859,2.5
25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",134374,tt1980209,9.218002,/mFaT4CfHGlRXAWe8qS7IJHwZgeb.jpg,2013,86175291.0,130.0,Pain & Gain,134374,3.4
2000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",346,tt0047478,15.01777,/v6xrz4fr92KY1oNC3HsEvrsvR1n.jpg,1954,271841.0,207.0,Seven Samurai,346,3.4
150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",675,tt0373889,21.3643,/4YnLxYLHhT4UQ8i9jxAXWy46Xuw.jpg,2007,938212738.0,138.0,Harry Potter and the Order of the Phoenix,675,2.3
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",4105,tt0096933,6.973408,/dmMIMuByEbzE0x73gjc9YcDjjlx.jpg,1989,45892212.0,125.0,Black Rain,4105,3.7
2200000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",994,tt0067800,6.632663000000001,/kn85ADdkCrL3I2uWfKKhxpjolU5.jpg,1971,3251794.0,118.0,Straw Dogs,994,4.0
175000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",150540,tt2096673,23.985587,/aAmfIX3TT40zUHGcCKrlOZRKC7u.jpg,2015,857611174.0,94.0,Inside Out,150540,1.6
7000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",682,tt0071807,12.127492,/7VSVgxAvA7IdTf8T6Oon1eaReeJ.jpg,1974,97572000.0,125.0,The Man with the Golden Gun,682,3.2
18000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",44115,tt1542344,11.176797,/c6Nu7UjhGCQtV16WXabqOQfikK6.jpg,2010,35692920.0,94.0,127 Hours,44115,3.3
8000000,"[{'id': 18, 'name': 'Drama'}]",1885,tt0087538,7.644989999999999,/5kKor5pZ3ov08CAstSyk7FGDKVN.jpg,1984,90815558.0,126.0,The Karate Kid,1885,3.6
6000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1103,tt0082340,10.124544,/z1KTbKJh7vSTTXllxxE4DWG63rT.jpg,1981,50244700.0,99.0,Escape from New York,1103,3.8
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",841,tt0087182,9.261189,/ngUaHgSZGkKy1Izwjk7qwZLOC5A.jpg,1984,30925690.0,137.0,Dune,841,3.7
7300000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",25941,tt1289406,7.478206,/68V1ClrCT7ik7UDiAkIDliRaAXf.jpg,2009,10329747.0,103.0,Harry Brown,25941,3.8
15000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",129,tt0245429,41.048867,/ynXoOxmDHNQ4UAy0oU6avW71HVW.jpg,2001,274925095.0,125.0,Spirited Away,129,3.2
5000000,"[{'id': 35, 'name': 'Comedy'}]",2295,tt0424345,8.466725,/luPEGTlN8egktVeomdf2nEap5SP.jpg,2006,26888376.0,97.0,Clerks II,2295,3.4
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",7211,tt0480242,8.936547000000001,/2HnyNUcQ9B5OJVJBIbidb0F9gT1.jpg,2007,68377859.0,98.0,Dan in Real Life,7211,3.7
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1689,tt0107426,5.681522,/lXbIlZEisZs2V44YGA6yr4PBHZs.jpg,1993,4858139.0,140.0,Little Buddha,1689,3.2
650000,"[{'id': 27, 'name': 'Horror'}]",923,tt0077402,19.24201,/8D6WEfNZr6JadQrqJr5OOq1QlV0.jpg,1978,55000000.0,127.0,Dawn of the Dead,923,4.1
150000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",5559,tt0389790,8.774374,/QhbOzpYfBOwrRiuTu9otPk919R.jpg,2007,287594577.0,91.0,Bee Movie,5559,2.8
70000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",8676,tt0770752,9.4548,/a7tdONvVEUVaQINVLEJ6QwuFOFz.jpg,2008,111231041.0,112.0,Fool's Gold,8676,2.0
1000000,"[{'id': 99, 'name': 'Documentary'}]",50641,tt0903943,0.07517599999999999,/wqoTonCZYOrsTy7hQN1fhgSwuSo.jpg,2008,57.0,106.0,The End of Poverty?,50641,3.6
26400000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",148284,tt1305797,4.330396,/6VcROd4zbaleTGIkgRlNCdw8o94.jpg,2010,62000000.0,155.0,Enthiran,148284,3.8
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2501,tt0258463,21.040126,/bXQIL36VQdzJ69lcjQR1WQzJqQR.jpg,2002,214034224.0,119.0,The Bourne Identity,2501,3.9
8700000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",33762,tt0090693,4.397712,/Z2ckKHc67zszpgXsZwTAc4SQDH.jpg,1986,4865912.0,109.0,Band of the Hand,33762,3.0
215000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",1930,tt0948470,31.102266999999998,/eA2D86Y6VPWuUzZyatiLBwpTilQ.jpg,2012,752215857.0,136.0,The Amazing Spider-Man,1930,2.9
10000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",3097,tt0307596,0.524432,/kZxSHvdp9RrAW06tG2fki52sDvn.jpg,2003,25800.0,127.0,"The Tulse Luper Suitcases, Part 1: The Moab Story",3097,4.0
90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2112,tt0120784,9.112008,/6wvtqAKsMso4oKTCmAlKtV2W0Zy.jpg,1999,161626121.0,100.0,Payback,2112,3.4
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",8914,tt0149261,7.493614999999999,/r386y8YpePXoS7P4jHWZRTF36Zb.jpg,1999,73648228.0,105.0,Deep Blue Sea,8914,3.8
90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9008,tt0140352,11.3569,/sYQsmMl4oG56NtFaNkDxuJhhODa.jpg,1999,60289912.0,157.0,The Insider,9008,3.1
51000000,"[{'id': 35, 'name': 'Comedy'}]",2020,tt0120596,5.061725,/oVF3m29gJRI59VVtBTLiTsWU5cp.jpg,1999,36911617.0,101.0,The Bachelor,2020,3.9
120000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",2048,tt0343818,14.43075,/2mkFzf168xJrV6Leqq0bjqOlJCK.jpg,2004,347234916.0,115.0,"I, Robot",2048,3.5
6000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1725,tt0055614,8.389903,/2apEtTvPUFHW2MDEfEhmJldrhcb.jpg,1961,43656822.0,152.0,West Side Story,1725,3.5
20000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",50601,tt1486193,3.174512,/7hRpmThsUm68m1F8MNtxEKa4Irc.jpg,2011,17479.0,113.0,5 Days of War,50601,3.4
250000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",767,tt0417741,19.083723000000003,/bFXys2nhALwDvpkF3dP3Vvdfn8b.jpg,2009,933959197.0,153.0,Harry Potter and the Half-Blood Prince,767,3.5
60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",8814,tt0419706,11.953553,/7oZj7PCNh3G8xo9xs33suIpubv8.jpg,2005,55987321.0,105.0,Doom,8814,2.9
35000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",768,tt0120681,7.790139999999999,/f3J77Cy3pRSeeN52Pk8oIvgi6IN.jpg,2001,74558115.0,122.0,From Hell,768,3.0
900000,"[{'id': 27, 'name': 'Horror'}]",25748,tt0106557,8.357875,/lqFb8Mnx9tFPUevnfbz9o2adLFw.jpg,1993,6980986.0,92.0,Children of the Corn II: The Final Sacrifice,25748,3.7
11000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",86829,tt2042568,10.838063,/mRYOb0fgxj3o03u5y62YPhAunby.jpg,2013,32935319.0,105.0,Inside Llewyn Davis,86829,3.4
1288000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",223,tt0032976,8.590813,/eIkJjEbQcPasYvoNHKueFrfgpX4.jpg,1940,6000000.0,130.0,Rebecca,223,3.9
70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2756,tt0096754,9.809585,/kRP5dGXDhKt7bDpXX4YBa4dRwlL.jpg,1989,90000098.0,139.0,The Abyss,2756,2.9
60000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",497,tt0120689,19.96678,/3yJUlOtVa09CYJocwBU8eAryja0.jpg,1999,284600000.0,189.0,The Green Mile,497,3.9
10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",146301,tt2473510,9.185701,/oJCDEo41ri0Q6TnC54kfAqqU5rq.jpg,2015,78096553.0,88.0,Paranormal Activity: The Ghost Dimension,146301,3.7
100000,"[{'id': 27, 'name': 'Horror'}]",115210,tt2126362,8.328705000000001,/jKqDN8NfvkMEiMN7deaaB2K05EY.jpg,2012,95000.0,86.0,Stitches,115210,3.7
80000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",310,tt0315327,15.947524,/y5TEe8Qbgn91dwqVm9FqE2PEL4Q.jpg,2003,484572835.0,101.0,Bruce Almighty,310,2.8
51500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",2252,tt0765443,9.897909,/uQduBOXqpC4XG8qK2pMcqz1OnQY.jpg,2007,55112356.0,100.0,Eastern Promises,2252,3.1
777000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",838,tt0069704,9.188584,/xq8MFYQ6MLZ65mFpweqV6mCs39k.jpg,1973,140000000.0,110.0,American Graffiti,838,3.7
609000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",3080,tt0027125,7.122093,/ltPxlajqLOokKahBG8LXBnCESXk.jpg,1935,3202000.0,101.0,Top Hat,3080,2.5
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",414,tt0112462,13.321354000000001,/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,1995,336529144.0,121.0,Batman Forever,414,2.6
37000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4944,tt0887883,13.206798999999998,/cbuPko7d87rhGEzMVIdHgW4mfob.jpg,2008,163720069.0,96.0,Burn After Reading,4944,2.1
58000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",2148,tt0087089,9.508061,/q8Y86MbAgriwG9OZiomKCOTxrUM.jpg,1984,25928721.0,127.0,The Cotton Club,2148,3.0
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",90,tt0086960,8.503483000000001,/s7n0rS2Ff85SuSpqYG3ndkmdQf4.jpg,1984,316360478.0,105.0,Beverly Hills Cop,90,3.3
1000000,"[{'id': 18, 'name': 'Drama'}]",1366,tt0075148,14.774066,/i5xiwdSsrecBvO7mIfAJixeEDSg.jpg,1976,117235147.0,119.0,Rocky,1366,3.4
672000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",244,tt0024216,8.73274,/vXInYahVp31uL8wZORckaoHq565.jpg,1933,10000000.0,100.0,King Kong,244,2.4
4500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",641,tt0180093,6.874828,/muym4jTjdLx7E6as09d1wlC3sOB.jpg,2000,7390108.0,102.0,Requiem for a Dream,641,2.4
259000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",27506,tt0019563,0.722511,/6RYjo21tlc2DHY4GJvHci0eQpSZ.jpg,1928,921000.0,65.0,West of Zanzibar,27506,3.4
20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",41402,tt1228987,11.11946,/90Y8RVSlOnWsG8PO6evI4ycXItg.jpg,2010,24145613.0,116.0,Let Me In,41402,3.2
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",155084,tt2059171,9.067788,/uYPy89cVgvE1ic0bN39YJrumxwo.jpg,2014,13809.0,93.0,13 Sins,155084,3.1
140000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5174,tt0293564,9.718111,/qgaDWYLrnEPJpc5Lp35WbgX7GfS.jpg,2007,258022233.0,91.0,Rush Hour 3,5174,3.2
30000000,"[{'id': 53, 'name': 'Thriller'}]",8978,tt0398712,11.552956,/slEQz6DLEQ7YbbDfjZYMEU0qBnK.jpg,2005,35294470.0,109.0,Assault on Precinct 13,8978,2.3
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2749,tt0179626,12.149946,/qqqleHV8y7NLKt7isSZAvOwVPH6.jpg,2001,56359980.0,120.0,15 Minutes,2749,3.1
26500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",128,tt0119698,17.166725,/gzlJkVfWV5VEG5xK25cvFGJgkDz.jpg,1997,159375308.0,134.0,Princess Mononoke,128,3.5
35000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",847,tt0096446,9.918312,/uxB76XmAMEFeeaRqsPAVumn6rTE.jpg,1988,57269863.0,126.0,Willow,847,2.9
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",6415,tt0120188,12.287636000000001,/7CPVhTgTU5s1a2chC4yne9FuYV7.jpg,1999,108000000.0,114.0,Three Kings,6415,3.7
5000000,"[{'id': 37, 'name': 'Western'}]",335,tt0064116,15.589351,/giwzmbbRZDva184wBOHDXlrmBa3.jpg,1968,5321508.0,175.0,Once Upon a Time in the West,335,3.3
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3512,tt0114781,7.490247,/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,1995,104324083.0,100.0,Under Siege 2: Dark Territory,3512,3.6
40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",1907,tt0163978,14.430310999999998,/4VgPflOJMxlqOYpAqXCm5J6BkYm.jpg,2000,144056873.0,119.0,The Beach,1907,3.7
42000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",281,tt0114558,11.223055,/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,1995,7959291.0,145.0,Strange Days,281,3.7
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3586,tt0110907,6.2594330000000005,/jP8ONbgwpQm5ojrtFuKCwvG1wCs.jpg,1994,11300653.0,133.0,Prêt-à-Porter,3586,3.4
10000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6723,tt0100514,8.110591000000001,/eKNeRE7uxShUZavtuAJ5YY2ViYH.jpg,1990,21633874.0,120.0,The Rookie,6723,3.5
140000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",22,tt0325980,47.326665000000006,/tkt9xR1kNX5R9rCebASKck44si2.jpg,2003,655011224.0,143.0,Pirates of the Caribbean: The Curse of the Black Pearl,22,3.3
2200000,"[{'id': 35, 'name': 'Comedy'}]",151743,tt2459022,1.789133,/suv7qp82E1nYyM3ymsTQKRuEGOg.jpg,2012,208000000.0,105.0,Lost in Thailand,151743,1.5
60000000,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",2043,tt0164334,13.214068,/1ZjDmPKMUtout8hR77qmK1llgls.jpg,2001,105178561.0,104.0,Along Came a Spider,2043,3.3
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",173897,tt2592614,0.75571,/7XlaaMzQUz5EqTY0m07hn3PbGu7.jpg,2016,312242626.0,107.0,Resident Evil: The Final Chapter,173897,4.0
140000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",147441,tt1528100,16.320249,/ycDcPCpWM7hSdIR6tFkOzQPkve2.jpg,2014,268031828.0,150.0,Exodus: Gods and Kings,147441,3.8
90000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5175,tt0266915,8.345985,/kFeK17ZSogSxRxuupTxZ6PGklbj.jpg,2001,347325802.0,90.0,Rush Hour 2,5175,3.2
88000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",921,tt0352248,6.363884,/xZhumK43Z6jmwCWglh7uHcpkqdb.jpg,2005,108539911.0,144.0,Cinderella Man,921,3.8
31000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4587,tt0100140,5.55237,/tNsXSCYB9UVeznlKjgFPoLt5eke.jpg,1990,35419397.0,110.0,Mermaids,4587,2.7
40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1887,tt0422720,8.852557000000001,/xOdzoe3tC8X1v7M2Z86sdfjpVrO.jpg,2006,60474340.0,123.0,Marie Antoinette,1887,2.6
26000000,"[{'id': 35, 'name': 'Comedy'}]",8699,tt0357413,10.330119999999999,/hafNeozn8Q4K6enP2ux5MTMCHjH.jpg,2004,90574188.0,94.0,Anchorman: The Legend of Ron Burgundy,8699,3.8
11000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2105,tt0163651,18.344227,/k40WFAXMRekWEqsjURO3jiWob67.jpg,1999,235483004.0,95.0,American Pie,2105,3.3
16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",152599,tt1951181,6.985914999999999,/s1KTOHIQkn78NT74bz7pmxM6c7x.jpg,2013,5867686.0,117.0,The Immigrant,152599,2.8
2200000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",185,tt0066921,17.112594,/kgAi87gyx6b4oGJYSC36tVkJyJu.jpg,1971,26589000.0,136.0,A Clockwork Orange,185,3.1
40000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",4234,tt0134084,9.738371,/8mmObJf9L07wwF92gKdVb4lRXVC.jpg,2000,161834276.0,116.0,Scream 3,4234,3.0
55000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",3580,tt0824747,11.672394,/qtte2n6ygA1zVG5kLrjUGui28TJ.jpg,2008,113020255.0,141.0,Changeling,3580,3.0
